21mar02c_grid1c_00028gr_00002sq_v02_00002hl_00014en,58,-362,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00002hl_00014en-a,58,-362,4.372439,0.9790848465807503
21mar02c_grid1c_00028gr_00002sq_v02_00002hl_00015en,76,-180,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00002hl_00015en-a,76,-180,4.218118,0.9731557504968092
21mar02c_grid1c_00028gr_00002sq_v02_00002hl_00016en,82,18,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00002hl_00016en-a,82,18,4.764651,0.9549191379743324
21mar02c_grid1c_00028gr_00002sq_v02_00002hl_00017en,92,206,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00002hl_00017en-a,92,206,4.385811,0.9632744824240907
21mar02c_grid1c_00028gr_00002sq_v02_00002hl_00018en,104,396,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00002hl_00018en-a,104,396,4.255668,0.9795946362255724
21mar02c_grid1c_00028gr_00002sq_v02_00002hl_00019en,278,-8,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00002hl_00019en-a,278,-8,4.702164,0.9767362995718382
21mar02c_grid1c_00028gr_00002sq_v02_00002hl_00020en,264,-194,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00002hl_00020en-a,264,-194,5.067703,0.975201977223656
21mar02c_grid1c_00028gr_00002sq_v02_00002hl_00021en,248,-374,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00002hl_00021en-a,248,-374,4.345939,0.9773928067746228
21mar02c_grid1c_00028gr_00002sq_v02_00003hl,-99.34588147338275,-32.02040331867477,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00003hl_00001fa,-40,8,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00003hl_00002en,-380,-340,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00003hl_00002en-a,-380,-340,3.472542,0.9787944001542946
21mar02c_grid1c_00028gr_00002sq_v02_00003hl_00003en,-398,-170,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00003hl_00003en-a,-398,-170,3.7642,0.9633473489241412
21mar02c_grid1c_00028gr_00002sq_v02_00003hl_00004en,-414,0,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00003hl_00004en-a,-414,0,3.744543,0.9776164839625134
21mar02c_grid1c_00028gr_00002sq_v02_00003hl_00005en,-212,-322,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00003hl_00005en-a,-212,-322,4.372439,0.9808277182028988
21mar02c_grid1c_00028gr_00002sq_v02_00003hl_00006en,-230,-158,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00003hl_00006en-a,-230,-158,4.19345,0.9699059293850932
21mar02c_grid1c_00028gr_00002sq_v02_00003hl_00007en,-248,16,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00003hl_00007en-a,-248,16,3.472542,0.9795748961927896
21mar02c_grid1c_00028gr_00002sq_v02_00004hl,-29.34588147338274,-191.02040331867477,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00001fa,72,-134,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00002en,-360,-308,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00002en-a,-360,-308,9.252645,0.8305760310059362
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00003en,-346,-126,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00003en-a,-346,-126,8.148637,0.9332206408062108
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00004en,-338,58,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00004en-a,-338,58,100000.0,0.6803240203702766
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00005en,-326,244,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00005en-a,-326,244,8.691879,0.3958260636074822
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00006en,-176,-322,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00006en-a,-176,-322,8.486154,0.8408573160029132
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00007en,10,-334,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00007en-a,10,-334,9.373595,0.9099796535181074
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00008en,194,-356,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00008en-a,194,-356,9.019874,0.8849957555969121
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00009en,382,-362,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00009en-a,382,-362,3.886613,0.96591526019539
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00010en,-160,-134,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00010en-a,-160,-134,9.373595,0.9194070419086784
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00011en,206,-166,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00011en-a,206,-166,4.345939,0.9909238659079876
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00012en,390,-178,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00012en-a,390,-178,4.567389,0.9918443141140408
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00013en,404,6,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00013en-a,404,6,12.691682,0.3360046662289172
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00014en,220,18,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00014en-a,220,18,3.55871,0.7608284983010979
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00015en,28,36,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00015en-a,28,36,6.86201,0.9698639811856398
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00016en,-150,48,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00016en-a,-150,48,9.373595,0.8096444273493574
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00017en,-138,232,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00017en-a,-138,232,3.472542,0.9725943782963608
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00018en,42,218,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00018en-a,42,218,3.5854,0.9879987666214962
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00019en,228,206,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00019en-a,228,206,3.497951,0.9889616677315142
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00020en,416,192,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00020en-a,416,192,15.588696,0.2103703669452954
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00021en,232,396,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00021en-a,232,396,10.623408,0.3208579965599931
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00022en,54,406,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00022en-a,54,406,3.844933,0.9906904226640988
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00023en,-132,420,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00023en-a,-132,420,3.480971,0.8167925000842537
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00024en,-320,444,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00004hl_00024en-a,-320,444,3.472542,0.8102668190480767
21mar02c_grid1c_00028gr_00002sq_v02_00005hl,149.65411852661725,-152.02040331867477,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00006hl,-23.34588147338274,273.97959668132523,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00007hl,161.65411852661725,331.97959668132523,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00008hl,252.65411852661725,153.97959668132523,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00009hl,317.65411852661725,-26.020403318674767,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00005hl_00001fa,-48,56,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00005hl_v01,149.65411852661725,-152.02040331867477,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00005hl_v01_00002en,-431.1623315260708,-248.9756724984763,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00005hl_v01_00002en-a,-431.1623315260708,-248.9756724984763,8.436235,0.8686851309690287
21mar02c_grid1c_00028gr_00002sq_v02_00005hl_v01_00003en,-423.1623315260708,-60.97567249847631,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00005hl_v01_00003en-a,-423.1623315260708,-60.97567249847631,8.148637,0.9581276394656902
21mar02c_grid1c_00028gr_00002sq_v02_00005hl_v01_00004en,-409.1623315260708,125.02432750152369,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00005hl_v01_00004en-a,-409.1623315260708,125.02432750152369,4.524164,0.9462723954575224
21mar02c_grid1c_00028gr_00002sq_v02_00005hl_v01_00005en,-401.1623315260708,317.0243275015237,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00005hl_v01_00005en-a,-401.1623315260708,317.0243275015237,100000.0,0.0704740362075193
21mar02c_grid1c_00028gr_00002sq_v02_00005hl_v01_00006en,-213.16233152607074,299.0243275015237,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00005hl_v01_00006en-a,-213.16233152607074,299.0243275015237,5.73664,0.6724552117703904
21mar02c_grid1c_00028gr_00002sq_v02_00005hl_v01_00007en,-221.16233152607074,113.02432750152369,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00005hl_v01_00007en-a,-221.16233152607074,113.02432750152369,7.430881,0.9000440478857183
21mar02c_grid1c_00028gr_00002sq_v02_00005hl_v01_00008en,-231.16233152607074,-74.97567249847631,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00005hl_v01_00008en-a,-231.16233152607074,-74.97567249847631,9.435263,0.8826609401849267
21mar02c_grid1c_00028gr_00002sq_v02_00005hl_v01_00009en,-245.16233152607074,-262.9756724984763,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00005hl_v01_00009en-a,-245.16233152607074,-262.9756724984763,9.625235,0.8864157304723341
21mar02c_grid1c_00028gr_00002sq_v02_00005hl_v02,149.65411852661725,-152.02040331867477,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00005hl_v02_00010en,-68.7080928531024,-265.6033659833069,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00005hl_v02_00010en-a,-68.7080928531024,-265.6033659833069,19.646028,0.262379252845875
21mar02c_grid1c_00028gr_00002sq_v02_00005hl_v02_00011en,-54.7080928531024,-89.60336598330693,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00005hl_v02_00011en-a,-54.7080928531024,-89.60336598330693,8.744878,0.8858865024962445
21mar02c_grid1c_00028gr_00002sq_v02_00005hl_v02_00012en,-28.7080928531024,272.3966340166931,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00005hl_v02_00012en-a,-28.7080928531024,272.3966340166931,5.624157,0.9858995503334982
21mar02c_grid1c_00028gr_00002sq_v02_00005hl_v02_00013en,157.29190714689761,270.3966340166931,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00005hl_v02_00013en-a,157.29190714689761,270.3966340166931,9.076962,0.953211477741212
21mar02c_grid1c_00028gr_00002sq_v02_00005hl_v02_00014en,145.29190714689761,84.39663401669307,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00005hl_v02_00014en-a,145.29190714689761,84.39663401669307,8.33814,0.8623140489834522
21mar02c_grid1c_00028gr_00002sq_v02_00005hl_v02_00015en,131.29190714689761,-99.60336598330693,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00005hl_v02_00015en-a,131.29190714689761,-99.60336598330693,8.587785,0.8637592929997692
21mar02c_grid1c_00028gr_00002sq_v02_00005hl_v02_00016en,119.2919071468976,-285.6033659833069,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00005hl_v02_00016en-a,119.2919071468976,-285.6033659833069,8.798528,0.898495424155615
21mar02c_grid1c_00028gr_00002sq_v02_00005hl_v02_00017en,309.2919071468976,-299.6033659833069,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00005hl_v02_00017en-a,309.2919071468976,-299.6033659833069,9.625235,0.8005766061523812
21mar02c_grid1c_00028gr_00002sq_v02_00005hl_v02_00018en,315.2919071468976,-103.60336598330693,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00005hl_v02_00018en-a,315.2919071468976,-103.60336598330693,9.823014,0.9140730958566412
21mar02c_grid1c_00028gr_00002sq_v02_00005hl_v02_00019en,331.2919071468976,76.39663401669307,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00005hl_v02_00019en-a,331.2919071468976,76.39663401669307,8.639518,0.8527637780952253
21mar02c_grid1c_00028gr_00002sq_v02_00005hl_v02_00020en,349.2919071468976,266.3966340166931,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00006hl_00001fa,110,78,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00005hl_v02_00020en-a,349.2919071468976,266.3966340166931,9.625235,0.9312492876338002
21mar02c_grid1c_00028gr_00002sq_v02_00006hl_v01,-23.34588147338274,273.97959668132523,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00006hl_v01_00002en,-310.66330489320853,-271.2702831578745,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00006hl_v01_00002en-a,-310.66330489320853,-271.2702831578745,4.230561,0.968383353837984
21mar02c_grid1c_00028gr_00002sq_v02_00006hl_v01_00003en,-308.66330489320853,-79.27028315787447,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00006hl_v01_00003en-a,-308.66330489320853,-79.27028315787447,8.587785,0.8638187680481002
21mar02c_grid1c_00028gr_00002sq_v02_00006hl_v01_00004en,-296.66330489320853,108.72971684212553,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00006hl_v01_00004en-a,-296.66330489320853,108.72971684212553,9.959445,0.894098791634311
21mar02c_grid1c_00028gr_00002sq_v02_00006hl_v01_00005en,-292.66330489320853,304.7297168421255,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00006hl_v01_00005en-a,-292.66330489320853,304.7297168421255,10.864849,0.8235697343447068
21mar02c_grid1c_00028gr_00002sq_v02_00006hl_v01_00006en,-100.66330489320853,290.7297168421255,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00006hl_v01_00006en-a,-100.66330489320853,290.7297168421255,9.134777,0.8142854424753138
21mar02c_grid1c_00028gr_00002sq_v02_00006hl_v01_00007en,-112.66330489320853,94.72971684212553,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00006hl_v01_00007en-a,-112.66330489320853,94.72971684212553,9.193334,0.8462764947211208
21mar02c_grid1c_00028gr_00002sq_v02_00006hl_v01_00008en,-118.66330489320853,-95.27028315787447,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00006hl_v01_00008en-a,-118.66330489320853,-95.27028315787447,7.392577,-0.004911
21mar02c_grid1c_00028gr_00002sq_v02_00006hl_v01_00009en,-130.66330489320853,-279.2702831578745,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00006hl_v01_00009en-a,-130.66330489320853,-279.2702831578745,4.319759,0.971349787617502
21mar02c_grid1c_00028gr_00002sq_v02_00006hl_v01_00010en,55.33669510679147,-293.2702831578745,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00006hl_v01_00010en-a,55.33669510679147,-293.2702831578745,4.16907,0.9782028003709704
21mar02c_grid1c_00028gr_00002sq_v02_00006hl_v01_00011en,61.33669510679147,-95.27028315787447,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00006hl_v01_00011en-a,61.33669510679147,-95.27028315787447,2.926857,-0.004336
21mar02c_grid1c_00028gr_00002sq_v02_00006hl_v01_00012en,83.33669510679147,274.7297168421255,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00006hl_v01_00012en-a,83.33669510679147,274.7297168421255,9.890759,0.8475869037813417
21mar02c_grid1c_00028gr_00002sq_v02_00006hl_v01_00013en,273.33669510679147,268.7297168421255,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00006hl_v01_00013en-a,273.33669510679147,268.7297168421255,10.947787,0.9494386860032004
21mar02c_grid1c_00028gr_00002sq_v02_00006hl_v01_00014en,257.33669510679147,78.72971684212553,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00006hl_v01_00014en-a,257.33669510679147,78.72971684212553,9.690271,0.8032362424420317
21mar02c_grid1c_00028gr_00002sq_v02_00006hl_v01_00015en,247.33669510679147,-109.27028315787447,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00006hl_v01_00015en-a,247.33669510679147,-109.27028315787447,4.359149,0.9846940572810052
21mar02c_grid1c_00028gr_00002sq_v02_00006hl_v01_00016en,231.33669510679147,-305.2702831578745,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00006hl_v01_00016en-a,231.33669510679147,-305.2702831578745,10.864849,0.04668
21mar02c_grid1c_00028gr_00002sq_v02_00007hl_00001fa,60,98,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00007hl_v01,161.65411852661725,331.97959668132523,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00007hl_v01_00002en,-368.67744022790185,-288.9192253312135,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00007hl_v01_00002en-a,-368.67744022790185,-288.9192253312135,8.639518,0.9552359269763864
21mar02c_grid1c_00028gr_00002sq_v02_00007hl_v01_00003en,-360.67744022790185,-104.9192253312135,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00007hl_v01_00003en-a,-360.67744022790185,-104.9192253312135,17.705679,0.1896033612147654
21mar02c_grid1c_00028gr_00002sq_v02_00007hl_v01_00004en,-350.67744022790185,87.0807746687865,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00007hl_v01_00004en-a,-350.67744022790185,87.0807746687865,4.641295,0.9824153382067456
21mar02c_grid1c_00028gr_00002sq_v02_00007hl_v01_00005en,-338.67744022790185,275.0807746687865,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00007hl_v01_00005en-a,-338.67744022790185,275.0807746687865,3.29692,0.96630072561236
21mar02c_grid1c_00028gr_00002sq_v02_00007hl_v01_00006en,-150.67744022790185,261.0807746687865,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00007hl_v01_00006en-a,-150.67744022790185,261.0807746687865,7.206834,0.9014612243202946
21mar02c_grid1c_00028gr_00002sq_v02_00007hl_v01_00007en,-156.67744022790185,73.0807746687865,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00007hl_v01_00007en-a,-156.67744022790185,73.0807746687865,4.19345,0.9709243293373754
21mar02c_grid1c_00028gr_00002sq_v02_00007hl_v01_00008en,-168.67744022790185,-116.9192253312135,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00007hl_v01_00008en-a,-168.67744022790185,-116.9192253312135,3.422816,0.9813602004523736
21mar02c_grid1c_00028gr_00002sq_v02_00007hl_v01_00009en,-180.67744022790185,-308.9192253312135,-1,-1
21mar02c_grid1c_00028gr_00002sq_v02_00007hl_v01_00009en-a,-180.67744022790185,-308.9192253312135,12.363449,0.0467
